****************************************************************************
***********************  XMobots - Log de Payload  *************************
****************************************************************************

Log Criado em:Wed Oct 15 12:30:26 2025

12:54:18.965	s	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:24.006	s	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:29.017	s	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:29.022	r	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:29.041	r	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:31.168	s	1	@}2H871
12:54:31.661	s	1	@}2H856
12:54:32.167	s	1	@}2H856
12:54:32.664	s	1	@}2H856
12:54:33.164	s	1	@}2H856
12:54:33.666	s	1	@}2H856
12:54:34.041	r	1	@R4400131T3C15.60F16.00D250.000O0.6H871.000Q16g0a28
12:54:34.164	s	1	@}2H856
12:54:34.667	s	1	@}2H856
12:54:35.161	s	1	@}2H856
12:54:35.662	s	1	@}2H856
12:54:36.164	s	1	@}2H856
12:54:36.669	s	1	@}2H856
12:54:37.163	s	1	@}2H856
12:54:37.665	s	1	@}2H856
12:54:38.164	s	1	@}2H856
12:54:38.665	s	1	@}2H856
12:54:39.164	s	1	@}2H856
12:54:39.663	s	1	@}2H856
12:54:40.163	s	1	@}2H856
12:54:40.665	s	1	@}2H856
12:54:41.165	s	1	@}2H856
12:54:41.661	s	1	@}2H856
12:54:42.163	s	1	@}2H856
12:54:42.668	s	1	@}2H856
12:54:43.162	s	1	@}2H856
12:54:43.667	s	1	@}2H856
12:54:44.166	s	1	@}2H856
12:54:44.661	s	1	@}2H856
12:54:45.162	s	1	@}2H856
12:54:45.672	s	1	@}2H856
12:54:46.163	s	1	@}2H856
12:54:46.663	s	1	@}2H856
12:54:47.162	s	1	@}2H856
12:54:47.662	s	1	@}2H856
12:54:48.165	s	1	@}2H856
12:54:48.664	s	1	@}2H856
12:54:49.166	s	1	@}2H856
12:54:49.668	s	1	@}2H856
12:54:50.166	s	1	@}2H856
12:54:50.661	s	1	@}2H856
12:54:51.164	s	1	@}2H856
12:54:51.664	s	1	@}2H856
12:54:52.163	s	1	@}2H856
12:54:52.661	s	1	@}2H856
12:54:53.164	s	1	@}2H856
12:54:53.663	s	1	@}2H856
12:54:54.162	s	1	@}2H856
12:54:54.661	s	1	@}2H856
12:54:55.161	s	1	@}2H856
12:54:55.662	s	1	@}2H856
12:54:56.165	s	1	@}2H856
12:54:56.661	s	1	@}2H856
12:54:57.166	s	1	@}2H856
12:54:57.661	s	1	@}2H856
12:54:58.169	s	1	@}2H856
12:54:58.669	s	1	@}2H856
12:54:59.161	s	1	@}2H856
12:54:59.662	s	1	@}2H856
12:55:00.160	s	1	@}2H856
12:55:00.664	s	1	@}2H856
12:55:01.163	s	1	@}2H856
12:55:01.662	s	1	@}2H856
