****************************************************************************
***********************  XMobots - Log de Payload  *************************
****************************************************************************

Log Criado em:Thu Nov 13 08:41:58 2025

16:25:19.358	s	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:24.390	s	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:29.401	s	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:29.669	r	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:34.692	r	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:39.517	r	1	@R4400131T3C15.60F16.00D250.000O0.6H828.000Q16g0a28
16:25:42.403	s	1	@}2H828
16:25:42.900	s	1	@}2H825
16:25:43.399	s	1	@}2H825
16:25:43.901	s	1	@}2H825
16:25:44.403	s	1	@}2H825
16:25:44.900	s	1	@}2H825
16:25:45.409	s	1	@}2H825
16:25:45.906	s	1	@}2H825
16:25:46.399	s	1	@}2H825
16:25:46.899	s	1	@}2H825
16:25:47.399	s	1	@}2H825
16:25:47.899	s	1	@}2H825
16:25:48.401	s	1	@}2H825
16:25:48.903	s	1	@}2H825
16:25:49.400	s	1	@}2H825
16:25:49.904	s	1	@}2H825
16:25:50.400	s	1	@}2H825
16:25:50.899	s	1	@}2H825
16:25:51.401	s	1	@}2H825
16:25:51.901	s	1	@}2H825
16:25:52.399	s	1	@}2H825
16:25:52.899	s	1	@}2H825
16:25:53.405	s	1	@}2H825
16:25:53.898	s	1	@}2H825
16:25:54.400	s	1	@}2H825
16:25:54.901	s	1	@}2H825
16:25:55.402	s	1	@}2H825
16:25:55.898	s	1	@}2H825
16:25:56.399	s	1	@}2H825
16:25:56.899	s	1	@}2H825
16:25:57.406	s	1	@}2H825
16:25:57.898	s	1	@}2H825
16:25:58.399	s	1	@}2H825
16:25:58.899	s	1	@}2H825
16:25:59.400	s	1	@}2H825
16:25:59.899	s	1	@}2H825
16:26:00.401	s	1	@}2H825
16:26:00.901	s	1	@}2H825
16:26:01.400	s	1	@}2H825
16:26:01.899	s	1	@}2H825
16:26:02.400	s	1	@}2H825
16:26:02.903	s	1	@}2H825
16:26:03.399	s	1	@}2H825
16:26:03.899	s	1	@}2H825
16:26:04.399	s	1	@}2H825
16:26:04.899	s	1	@}2H825
16:26:05.399	s	1	@}2H825
16:26:05.899	s	1	@}2H825
16:26:06.400	s	1	@}2H825
16:26:06.899	s	1	@}2H825
16:26:07.399	s	1	@}2H825
16:26:07.899	s	1	@}2H825
16:26:08.401	s	1	@}2H825
16:26:08.900	s	1	@}2H825
16:26:09.400	s	1	@}2H825
16:26:09.899	s	1	@}2H825
16:26:10.406	s	1	@}2H825
16:26:10.900	s	1	@}2H825
16:26:11.399	s	1	@}2H825
16:26:11.900	s	1	@}2H825
16:26:12.399	s	1	@}2H825
16:26:12.898	s	1	@}2H825
16:26:13.400	s	1	@}2H825
16:26:13.899	s	1	@}2H825
16:26:14.401	s	1	@}2H825
16:26:14.898	s	1	@}2H825
16:26:15.403	s	1	@}2H825
16:26:15.899	s	1	@}2H825
16:26:16.399	s	1	@}2H825
16:26:16.903	s	1	@}2H825
16:26:17.402	s	1	@}2H825
16:26:17.899	s	1	@}2H825
16:26:18.399	s	1	@}2H825
16:26:18.901	s	1	@}2H825
16:26:19.399	s	1	@}2H825
16:26:19.902	s	1	@}2H825
16:26:20.398	s	1	@}2H825
16:26:20.899	s	1	@}2H825
16:26:21.399	s	1	@}2H825
16:26:21.900	s	1	@}2H825
16:26:22.405	s	1	@}2H825
16:26:22.899	s	1	@}2H825
16:26:23.399	s	1	@}2H825
16:26:23.919	s	1	@}2H825
16:26:24.413	s	1	@}2H825
16:26:24.899	s	1	@}2H825
16:26:25.400	s	1	@}2H825
16:26:25.903	s	1	@}2H825
16:26:26.399	s	1	@}2H825
16:26:26.901	s	1	@}2H825
16:26:27.404	s	1	@}2H825
16:26:27.902	s	1	@}2H825
16:26:28.399	s	1	@}2H825
16:26:28.899	s	1	@}2H825
16:26:29.399	s	1	@}2H825
16:26:29.900	s	1	@}2H825
16:26:30.400	s	1	@}2H825
16:26:30.901	s	1	@}2H825
16:26:31.398	s	1	@}2H825
16:26:31.899	s	1	@}2H825
16:26:32.404	s	1	@}2H825
16:26:32.899	s	1	@}2H825
16:26:33.399	s	1	@}2H825
16:26:33.899	s	1	@}2H825
16:26:34.402	s	1	@}2H825
16:26:34.900	s	1	@}2H825
16:26:35.399	s	1	@}2H825
16:26:35.899	s	1	@}2H825
16:26:36.403	s	1	@}2H825
16:26:36.899	s	1	@}2H825
16:26:37.400	s	1	@}2H825
16:26:37.901	s	1	@}2H825
16:26:38.401	s	1	@}2H825
16:26:38.899	s	1	@}2H825
16:26:39.400	s	1	@}2H825
16:26:39.900	s	1	@}2H825
16:26:40.399	s	1	@}2H825
16:26:40.899	s	1	@}2H825
16:26:41.400	s	1	@}2H825
16:26:41.899	s	1	@}2H825
16:26:42.414	s	1	@}2H825
16:26:42.899	s	1	@}2H825
16:26:43.400	s	1	@}2H825
16:26:43.902	s	1	@}2H825
16:26:44.399	s	1	@}2H825
16:26:44.907	s	1	@}2H825
16:26:45.401	s	1	@}2H825
16:26:45.899	s	1	@}2H825
16:26:46.400	s	1	@}2H825
16:26:46.900	s	1	@}2H825
16:26:47.402	s	1	@}2H825
16:26:47.900	s	1	@}2H825
16:26:48.401	s	1	@}2H825
16:26:48.901	s	1	@}2H825
16:26:49.399	s	1	@}2H825
16:26:49.901	s	1	@}2H825
16:26:50.400	s	1	@}2H825
16:26:50.899	s	1	@}2H825
16:26:51.399	s	1	@}2H825
16:26:51.901	s	1	@}2H825
16:26:52.400	s	1	@}2H825
16:26:52.899	s	1	@}2H825
16:26:53.399	s	1	@}2H825
16:26:53.899	s	1	@}2H825
16:26:54.399	s	1	@}2H825
16:26:54.898	s	1	@}2H825
16:26:55.399	s	1	@}2H825
16:26:55.900	s	1	@}2H825
16:26:56.398	s	1	@}2H825
16:26:56.899	s	1	@}2H825
16:26:57.399	s	1	@}2H825
16:26:57.899	s	1	@}2H825
16:26:58.398	s	1	@}2H825
16:26:58.899	s	1	@}2H825
16:26:59.399	s	1	@}2H825
16:26:59.899	s	1	@}2H825
16:27:00.398	s	1	@}2H825
16:27:00.899	s	1	@}2H825
16:27:01.399	s	1	@}2H825
16:27:01.899	s	1	@}2H825
16:27:02.399	s	1	@}2H825
16:27:02.898	s	1	@}2H825
16:27:03.399	s	1	@}2H825
16:27:03.899	s	1	@}2H825
16:27:04.403	s	1	@}2H825
16:27:04.898	s	1	@}2H825
16:27:05.400	s	1	@}2H825
16:27:05.901	s	1	@}2H825
16:27:06.400	s	1	@}2H825
16:27:06.898	s	1	@}2H825
16:27:07.399	s	1	@}2H825
16:27:07.899	s	1	@}2H825
16:27:08.398	s	1	@}2H825
16:27:08.900	s	1	@}2H825
16:27:09.400	s	1	@}2H825
16:27:09.899	s	1	@}2H825
16:27:10.399	s	1	@}2H825
16:27:10.899	s	1	@}2H825
16:27:11.402	s	1	@}2H825
16:27:11.898	s	1	@}2H825
16:27:12.400	s	1	@}2H825
16:27:12.898	s	1	@}2H825
16:27:13.400	s	1	@}2H825
16:27:13.898	s	1	@}2H825
16:27:14.399	s	1	@}2H825
16:27:14.899	s	1	@}2H825
16:27:15.400	s	1	@}2H825
16:27:15.904	s	1	@}2H825
16:27:16.399	s	1	@}2H825
16:27:16.899	s	1	@}2H825
16:27:17.399	s	1	@}2H825
16:27:17.898	s	1	@}2H825
16:27:18.398	s	1	@}2H825
16:27:18.899	s	1	@}2H825
16:27:19.399	s	1	@}2H825
16:27:19.899	s	1	@}2H825
16:27:20.399	s	1	@}2H825
16:27:20.900	s	1	@}2H825
16:27:21.398	s	1	@}2H825
16:27:21.899	s	1	@}2H825
16:27:22.399	s	1	@}2H825
16:27:22.899	s	1	@}2H825
16:27:23.400	s	1	@}2H825
16:27:23.899	s	1	@}2H825
16:27:24.412	s	1	@}2H825
16:27:24.904	s	1	@}2H825
16:27:25.397	s	1	@}2H825
16:27:25.899	s	1	@}2H825
16:27:26.400	s	1	@}2H825
16:27:26.899	s	1	@}2H825
16:27:27.401	s	1	@}2H825
16:27:27.899	s	1	@}2H825
16:27:28.402	s	1	@}2H825
16:27:28.899	s	1	@}2H825
16:27:29.398	s	1	@}2H825
16:27:29.899	s	1	@}2H825
16:27:30.402	s	1	@}2H825
16:27:30.898	s	1	@}2H825
16:27:31.399	s	1	@}2H825
16:27:31.899	s	1	@}2H825
16:27:32.399	s	1	@}2H825
16:27:32.900	s	1	@}2H825
16:27:33.399	s	1	@}2H825
16:27:33.900	s	1	@}2H825
16:27:34.399	s	1	@}2H825
16:27:34.899	s	1	@}2H825
16:27:35.398	s	1	@}2H825
16:27:35.903	s	1	@}2H825
16:27:36.402	s	1	@}2H825
16:27:36.900	s	1	@}2H825
16:27:37.399	s	1	@}2H825
16:27:37.899	s	1	@}2H825
16:27:38.399	s	1	@}2H825
16:27:38.899	s	1	@}2H825
16:27:39.400	s	1	@}2H825
16:27:39.899	s	1	@}2H825
16:27:40.399	s	1	@}2H825
16:27:40.899	s	1	@}2H825
16:27:41.399	s	1	@}2H825
16:27:41.902	s	1	@}2H825
16:27:42.398	s	1	@}2H825
16:27:42.901	s	1	@}2H825
16:27:43.398	s	1	@}2H825
16:27:43.901	s	1	@}2H825
16:27:44.398	s	1	@}2H825
16:27:44.899	s	1	@}2H825
16:27:45.398	s	1	@}2H825
16:27:45.898	s	1	@}2H825
16:27:46.407	s	1	@}2H825
16:27:46.902	s	1	@}2H825
16:27:47.400	s	1	@}2H825
16:27:47.901	s	1	@}2H825
16:27:48.400	s	1	@}2H825
16:27:48.898	s	1	@}2H825
16:27:49.397	s	1	@}2H825
16:27:49.904	s	1	@}2H825
16:27:50.399	s	1	@}2H825
16:27:50.898	s	1	@}2H825
16:27:51.399	s	1	@}2H825
16:27:51.899	s	1	@}2H825
16:27:52.399	s	1	@}2H825
16:27:52.900	s	1	@}2H825
16:27:53.406	s	1	@}2H825
16:27:53.898	s	1	@}2H825
16:27:54.400	s	1	@}2H825
16:27:54.898	s	1	@}2H825
16:27:55.402	s	1	@}2H825
16:27:55.900	s	1	@}2H825
16:27:56.399	s	1	@}2H825
16:27:56.899	s	1	@}2H825
16:27:57.399	s	1	@}2H825
16:27:57.906	s	1	@}2H825
16:27:58.398	s	1	@}2H825
16:27:58.901	s	1	@}2H825
16:27:59.399	s	1	@}2H825
16:27:59.898	s	1	@}2H825
16:28:00.399	s	1	@}2H825
16:28:00.900	s	1	@}2H825
16:28:01.398	s	1	@}2H825
16:28:01.899	s	1	@}2H825
16:28:02.402	s	1	@}2H825
16:28:02.898	s	1	@}2H825
16:28:03.399	s	1	@}2H825
16:28:03.901	s	1	@}2H825
16:28:04.404	s	1	@}2H825
16:28:04.899	s	1	@}2H825
16:28:05.399	s	1	@}2H825
16:28:05.898	s	1	@}2H825
16:28:06.399	s	1	@}2H825
16:28:06.898	s	1	@}2H825
16:28:07.400	s	1	@}2H825
16:28:07.900	s	1	@}2H825
16:28:08.399	s	1	@}2H825
16:28:08.900	s	1	@}2H825
16:28:09.398	s	1	@}2H825
16:28:09.899	s	1	@}2H825
16:28:10.399	s	1	@}2H825
16:28:10.898	s	1	@}2H825
16:28:11.399	s	1	@}2H825
16:28:11.899	s	1	@}2H825
16:28:12.405	s	1	@}2H825
16:28:12.906	s	1	@}2H825
16:28:13.400	s	1	@}2H825
16:28:13.899	s	1	@}2H825
16:28:14.405	s	1	@}2H825
16:28:14.908	s	1	@}2H825
16:28:15.398	s	1	@}2H825
16:28:15.899	s	1	@}2H825
16:28:16.403	s	1	@}2H825
16:28:16.899	s	1	@}2H825
16:28:17.398	s	1	@}2H825
16:28:17.899	s	1	@}2H825
16:28:18.400	s	1	@}2H825
16:28:18.901	s	1	@}2H825
16:28:19.400	s	1	@}2H825
16:28:19.899	s	1	@}2H825
16:28:20.399	s	1	@}2H825
16:28:20.898	s	1	@}2H825
16:28:21.402	s	1	@}2H825
16:28:21.899	s	1	@}2H825
16:28:22.398	s	1	@}2H825
16:28:22.898	s	1	@}2H825
16:28:23.398	s	1	@}2H825
16:28:23.898	s	1	@}2H825
16:28:24.401	s	1	@}2H825
16:28:24.898	s	1	@}2H825
16:28:25.401	s	1	@}2H825
16:28:25.900	s	1	@}2H825
16:28:26.399	s	1	@}2H825
16:28:26.899	s	1	@}2H825
16:28:27.398	s	1	@}2H825
16:28:27.899	s	1	@}2H825
16:28:28.403	s	1	@}2H825
16:28:28.900	s	1	@}2H825
16:28:29.404	s	1	@}2H825
16:28:29.899	s	1	@}2H825
16:28:30.399	s	1	@}2H825
16:28:30.898	s	1	@}2H825
16:28:31.398	s	1	@}2H825
16:28:31.899	s	1	@}2H825
16:28:32.398	s	1	@}2H825
16:28:32.900	s	1	@}2H825
16:28:33.398	s	1	@}2H825
16:28:33.898	s	1	@}2H825
16:28:34.399	s	1	@}2H825
16:28:34.899	s	1	@}2H825
16:28:35.399	s	1	@}2H825
16:28:35.898	s	1	@}2H825
16:28:36.399	s	1	@}2H825
16:28:36.901	s	1	@}2H825
16:28:37.399	s	1	@}2H825
16:28:37.899	s	1	@}2H825
16:28:38.398	s	1	@}2H825
16:28:38.899	s	1	@}2H825
16:28:39.400	s	1	@}2H825
16:28:39.899	s	1	@}2H825
16:28:40.399	s	1	@}2H825
16:28:40.899	s	1	@}2H825
16:28:41.398	s	1	@}2H825
16:28:41.899	s	1	@}2H825
16:28:42.410	s	1	@}2H825
16:28:42.899	s	1	@}2H825
16:28:43.398	s	1	@}2H825
16:28:43.899	s	1	@}2H825
16:28:44.399	s	1	@}2H825
16:28:44.898	s	1	@}2H825
16:28:45.399	s	1	@}2H825
16:28:45.903	s	1	@}2H825
16:28:46.399	s	1	@}2H825
16:28:46.899	s	1	@}2H825
16:28:47.399	s	1	@}2H825
16:28:47.898	s	1	@}2H825
16:28:48.399	s	1	@}2H825
16:28:48.899	s	1	@}2H825
16:28:49.398	s	1	@}2H825
16:28:49.899	s	1	@}2H825
16:28:50.399	s	1	@}2H825
16:28:50.899	s	1	@}2H825
16:28:51.402	s	1	@}2H825
16:28:51.899	s	1	@}2H825
16:28:52.398	s	1	@}2H825
16:28:52.902	s	1	@}2H825
16:28:53.399	s	1	@}2H825
16:28:53.900	s	1	@}2H825
16:28:54.400	s	1	@}2H825
16:28:54.899	s	1	@}2H825
16:28:55.399	s	1	@}2H825
16:28:55.899	s	1	@}2H825
16:28:56.405	s	1	@}2H825
16:28:56.899	s	1	@}2H825
16:28:57.397	s	1	@}2H825
16:28:57.899	s	1	@}2H825
16:28:58.399	s	1	@}2H825
16:28:58.898	s	1	@}2H825
16:28:59.399	s	1	@}2H825
16:28:59.902	s	1	@}2H825
16:29:00.400	s	1	@}2H825
16:29:00.903	s	1	@}2H825
16:29:01.400	s	1	@}2H825
16:29:01.900	s	1	@}2H825
